SUB_CRITERIO;CRITERIO;FECHA_INMUNIZACION;1aDOSIS1;2aDOSIS1;ÚnicaDOSIS;Refuerzo_DOSIS;4aDOSIS
Población entre 18 a 39 años;Población Sana;30/07/2021;;43;;;
Población entre 18 a 39 años;Población Sana;31/07/2021;;6;;;
Población entre 18 a 39 años;Población Sana;02/08/2021;6;3;;;
Población entre 18 a 39 años;Población Sana;03/08/2021;4;3;;;
Población entre 18 a 39 años;Población Sana;04/08/2021;1;37;;;
Población entre 18 a 39 años;Población Sana;05/08/2021;;12;;;
Población entre 18 a 39 años;Población Sana;06/08/2021;1;12;;;
Población entre 18 a 39 años;Población Sana;09/08/2021;7;3;;;
Población entre 18 a 39 años;Población Sana;10/08/2021;3;2;;;
Población entre 18 a 39 años;Población Sana;11/08/2021;;37;;1;
Población entre 18 a 39 años;Población Sana;12/08/2021;;20;;1;
Población entre 18 a 39 años;Población Sana;13/08/2021;;14;;;
Población entre 18 a 39 años;Población Sana;16/08/2021;4;3;;;
Población entre 18 a 39 años;Población Sana;17/08/2021;5;4;;2;
Población entre 18 a 39 años;Población Sana;18/08/2021;;13;;;
Población entre 18 a 39 años;Población Sana;19/08/2021;1;13;;1;
Población entre 18 a 39 años;Población Sana;20/08/2021;;8;;1;
Población entre 18 a 39 años;Población Sana;21/08/2021;;1;;1;
Población entre 18 a 39 años;Población Sana;23/08/2021;2;7;;;
Población entre 18 a 39 años;Población Sana;24/08/2021;3;2;;;
Población entre 18 a 39 años;Población Sana;25/08/2021;2;2;;1;
Población entre 18 a 39 años;Población Sana;26/08/2021;1;7;;;
Población entre 18 a 39 años;Población Sana;27/08/2021;;5;;;
Población entre 18 a 39 años;Población Sana;30/08/2021;4;5;;1;
Población entre 18 a 39 años;Población Sana;31/08/2021;1;1;;;
Población entre 18 a 39 años;Población Sana;01/09/2021;;9;;;
Población entre 18 a 39 años;Población Sana;02/09/2021;;4;;;
Población entre 18 a 39 años;Población Sana;03/09/2021;;4;;1;
Población entre 18 a 39 años;Población Sana;06/09/2021;2;6;;;
Población entre 18 a 39 años;Población Sana;07/09/2021;2;1;;;
Población entre 18 a 39 años;Población Sana;08/09/2021;1;4;;;
Población entre 18 a 39 años;Población Sana;09/09/2021;;1;;;
Población entre 18 a 39 años;Población Sana;10/09/2021;;1;;1;
Población entre 18 a 39 años;Población Sana;11/09/2021;;1;;;
Población entre 18 a 39 años;Población Sana;13/09/2021;91;2;;;
Población entre 18 a 39 años;Población Sana;14/09/2021;71;6;;;
Población entre 18 a 39 años;Población Sana;15/09/2021;107;3;;;
Población entre 18 a 39 años;Población Sana;16/09/2021;51;2;;1;
Población entre 18 a 39 años;Población Sana;20/09/2021;17;4;;;
Población entre 18 a 39 años;Población Sana;21/09/2021;11;2;;1;
Población entre 18 a 39 años;Población Sana;22/09/2021;12;4;;;
Población entre 18 a 39 años;Población Sana;23/09/2021;12;2;;;
Población entre 18 a 39 años;Población Sana;24/09/2021;42;2;;;
Población entre 18 a 39 años;Población Sana;27/09/2021;40;3;;;
Población entre 18 a 39 años;Población Sana;28/09/2021;26;1;;1;
Población entre 18 a 39 años;Población Sana;29/09/2021;21;5;;;
Población entre 18 a 39 años;Población Sana;30/09/2021;35;2;;;
Población entre 18 a 39 años;Población Sana;01/10/2021;25;4;;1;
Población entre 18 a 39 años;Población Sana;02/10/2021;2;;;;
Población entre 18 a 39 años;Población Sana;04/10/2021;18;2;;;
Población entre 18 a 39 años;Población Sana;05/10/2021;19;6;;2;
Población entre 18 a 39 años;Población Sana;06/10/2021;11;;;1;
Población entre 18 a 39 años;Población Sana;07/10/2021;5;3;;;
Población entre 18 a 39 años;Población Sana;08/10/2021;9;4;;3;
Población entre 18 a 39 años;Población Sana;12/10/2021;5;80;;;
Población entre 18 a 39 años;Población Sana;13/10/2021;12;92;;2;
Población entre 18 a 39 años;Población Sana;14/10/2021;3;47;;4;
Población entre 18 a 39 años;Población Sana;15/10/2021;6;22;;3;
Población entre 18 a 39 años;Población Sana;16/10/2021;2;1;;;
Población entre 18 a 39 años;Población Sana;18/10/2021;4;19;;13;
Población entre 18 a 39 años;Población Sana;19/10/2021;6;14;;15;
Población entre 18 a 39 años;Población Sana;20/10/2021;5;17;;13;
Población entre 18 a 39 años;Población Sana;21/10/2021;5;18;;17;
Población entre 18 a 39 años;Población Sana;22/10/2021;2;24;;62;
Población entre 18 a 39 años;Población Sana;23/10/2021;;1;;3;
Población entre 18 a 39 años;Población Sana;25/10/2021;8;23;;46;
Población entre 18 a 39 años;Población Sana;26/10/2021;6;29;;45;
Población entre 18 a 39 años;Población Sana;27/10/2021;7;23;;49;
Población entre 18 a 39 años;Población Sana;28/10/2021;9;25;;51;
Población entre 18 a 39 años;Población Sana;29/10/2021;7;21;;243;
Población entre 18 a 39 años;Población Sana;30/10/2021;;2;;14;
Población entre 18 a 39 años;Población Sana;31/10/2021;;;;1;
Población entre 18 a 39 años;Población Sana;01/11/2021;;1;;;
Población entre 18 a 39 años;Población Sana;02/11/2021;7;22;;51;
Población entre 18 a 39 años;Población Sana;03/11/2021;7;15;;114;
Población entre 18 a 39 años;Población Sana;04/11/2021;2;14;;64;
Población entre 18 a 39 años;Población Sana;05/11/2021;8;11;;200;
Población entre 18 a 39 años;Población Sana;06/11/2021;;1;;27;
Población entre 18 a 39 años;Población Sana;07/11/2021;;;;2;
Población entre 18 a 39 años;Población Sana;08/11/2021;7;10;;73;
Población entre 18 a 39 años;Población Sana;09/11/2021;3;8;;78;
Población entre 18 a 39 años;Población Sana;10/11/2021;4;10;;63;
Población entre 18 a 39 años;Población Sana;11/11/2021;7;10;;56;
Población entre 18 a 39 años;Población Sana;12/11/2021;3;13;;157;
Población entre 18 a 39 años;Población Sana;13/11/2021;;5;;18;
Población entre 18 a 39 años;Población Sana;15/11/2021;4;8;;134;
Población entre 18 a 39 años;Población Sana;16/11/2021;8;4;;122;
Población entre 18 a 39 años;Población Sana;17/11/2021;6;5;;105;
Población entre 18 a 39 años;Población Sana;18/11/2021;4;3;;119;
Población entre 18 a 39 años;Población Sana;19/11/2021;7;9;;420;
Población entre 18 a 39 años;Población Sana;20/11/2021;;;;60;
Población entre 18 a 39 años;Población Sana;21/11/2021;;;;19;
Población entre 18 a 39 años;Población Sana;22/11/2021;7;11;;199;
Población entre 18 a 39 años;Población Sana;23/11/2021;4;10;;151;
Población entre 18 a 39 años;Población Sana;24/11/2021;3;7;;124;
Población entre 18 a 39 años;Población Sana;25/11/2021;;5;;91;
Población entre 18 a 39 años;Población Sana;26/11/2021;2;9;;205;
Población entre 18 a 39 años;Población Sana;27/11/2021;2;;;34;
Población entre 18 a 39 años;Población Sana;28/11/2021;;;;4;
Población entre 18 a 39 años;Población Sana;29/11/2021;4;5;;208;
Población entre 18 a 39 años;Población Sana;30/11/2021;2;6;;250;
Población entre 18 a 39 años;Población Sana;01/12/2021;4;10;;186;
Población entre 18 a 39 años;Población Sana;02/12/2021;1;4;;170;
Población entre 18 a 39 años;Población Sana;03/12/2021;;3;;400;
Población entre 18 a 39 años;Población Sana;04/12/2021;;1;;43;
Población entre 18 a 39 años;Población Sana;05/12/2021;;;;9;
Población entre 18 a 39 años;Población Sana;06/12/2021;1;7;;159;
Población entre 18 a 39 años;Población Sana;07/12/2021;1;7;;178;
Población entre 18 a 39 años;Población Sana;08/12/2021;;;;13;
Población entre 18 a 39 años;Población Sana;09/12/2021;1;6;;209;
Población entre 18 a 39 años;Población Sana;10/12/2021;1;4;;215;
Población entre 18 a 39 años;Población Sana;11/12/2021;;1;;38;
Población entre 18 a 39 años;Población Sana;12/12/2021;;;;9;
Población entre 18 a 39 años;Población Sana;13/12/2021;2;6;;257;
Población entre 18 a 39 años;Población Sana;14/12/2021;1;10;;222;
Población entre 18 a 39 años;Población Sana;15/12/2021;;6;;176;
Población entre 18 a 39 años;Población Sana;16/12/2021;;6;;143;
Población entre 18 a 39 años;Población Sana;17/12/2021;;6;;135;
Población entre 18 a 39 años;Población Sana;18/12/2021;;;;44;
Población entre 18 a 39 años;Población Sana;19/12/2021;;;;9;
Población entre 18 a 39 años;Población Sana;20/12/2021;1;4;;204;
Población entre 18 a 39 años;Población Sana;21/12/2021;;4;;178;
Población entre 18 a 39 años;Población Sana;22/12/2021;;4;;139;
Población entre 18 a 39 años;Población Sana;23/12/2021;1;1;;97;
Población entre 18 a 39 años;Población Sana;24/12/2021;;1;;33;
Población entre 18 a 39 años;Población Sana;26/12/2021;;;;2;
Población entre 18 a 39 años;Población Sana;27/12/2021;2;6;;244;
Población entre 18 a 39 años;Población Sana;28/12/2021;;4;;298;
Población entre 18 a 39 años;Población Sana;29/12/2021;;3;;317;
Población entre 18 a 39 años;Población Sana;30/12/2021;1;5;;235;
Población entre 18 a 39 años;Población Sana;31/12/2021;;;;60;
Población entre 18 a 39 años;Población Sana;02/01/2022;;;;6;
Población entre 18 a 39 años;Población Sana;03/01/2022;1;1;;186;
Población entre 18 a 39 años;Población Sana;04/01/2022;1;4;;150;
Población entre 18 a 39 años;Población Sana;05/01/2022;;4;;118;
Población entre 18 a 39 años;Población Sana;06/01/2022;;2;;118;
Población entre 18 a 39 años;Población Sana;07/01/2022;;4;;112;
Población entre 18 a 39 años;Población Sana;08/01/2022;;;;11;
Población entre 18 a 39 años;Población Sana;09/01/2022;;;;4;
Población entre 18 a 39 años;Población Sana;10/01/2022;1;3;;115;
Población entre 18 a 39 años;Población Sana;11/01/2022;;;;76;
Población entre 18 a 39 años;Población Sana;12/01/2022;;1;;63;
Población entre 18 a 39 años;Población Sana;13/01/2022;;3;;55;
Población entre 18 a 39 años;Población Sana;14/01/2022;;4;;43;
Población entre 18 a 39 años;Población Sana;15/01/2022;;;;11;
Población entre 18 a 39 años;Población Sana;16/01/2022;;;;1;
Población entre 18 a 39 años;Población Sana;17/01/2022;1;1;;59;2
Población entre 18 a 39 años;Población Sana;18/01/2022;1;1;;62;1
Población entre 18 a 39 años;Población Sana;19/01/2022;1;1;;38;
Población entre 18 a 39 años;Población Sana;20/01/2022;;2;;41;
Población entre 18 a 39 años;Población Sana;21/01/2022;;3;;38;
Población entre 18 a 39 años;Población Sana;22/01/2022;;;;9;
Población entre 18 a 39 años;Población Sana;23/01/2022;;;;2;
Población entre 18 a 39 años;Población Sana;24/01/2022;;2;;35;
Población entre 18 a 39 años;Población Sana;25/01/2022;;1;;40;
Población entre 18 a 39 años;Población Sana;26/01/2022;;3;;28;
Población entre 18 a 39 años;Población Sana;27/01/2022;;3;;35;
Población entre 18 a 39 años;Población Sana;28/01/2022;;2;;31;
Población entre 18 a 39 años;Población Sana;29/01/2022;1;;;7;
Población entre 18 a 39 años;Población Sana;30/01/2022;;;;1;
Población entre 18 a 39 años;Población Sana;31/01/2022;1;1;;28;1
Población entre 18 a 39 años;Población Sana;01/02/2022;;;;24;
Población entre 18 a 39 años;Población Sana;02/02/2022;;;;27;
Población entre 18 a 39 años;Población Sana;03/02/2022;;1;;28;1
Población entre 18 a 39 años;Población Sana;04/02/2022;;;;30;
Población entre 18 a 39 años;Población Sana;05/02/2022;;;;6;
Población entre 18 a 39 años;Población Sana;06/02/2022;1;;;;
Población entre 18 a 39 años;Población Sana;07/02/2022;;;;32;
Población entre 18 a 39 años;Población Sana;08/02/2022;;2;;22;
Población entre 18 a 39 años;Población Sana;09/02/2022;1;;;23;
Población entre 18 a 39 años;Población Sana;10/02/2022;;;;30;1
Población entre 18 a 39 años;Población Sana;11/02/2022;;1;;17;
Población entre 18 a 39 años;Población Sana;12/02/2022;;;;1;
Población entre 18 a 39 años;Población Sana;14/02/2022;;2;;23;
Población entre 18 a 39 años;Población Sana;15/02/2022;;;;15;
Población entre 18 a 39 años;Población Sana;16/02/2022;;1;;18;
Población entre 18 a 39 años;Población Sana;17/02/2022;;;;17;1
Población entre 18 a 39 años;Población Sana;18/02/2022;;1;;20;
Población entre 18 a 39 años;Población Sana;19/02/2022;;;;2;
Población entre 18 a 39 años;Población Sana;20/02/2022;;1;;;
Población entre 18 a 39 años;Población Sana;21/02/2022;1;;;21;
Población entre 18 a 39 años;Población Sana;22/02/2022;;;;26;
Población entre 18 a 39 años;Población Sana;23/02/2022;;;;13;
Población entre 18 a 39 años;Población Sana;24/02/2022;;1;;22;1
Población entre 18 a 39 años;Población Sana;25/02/2022;2;;;21;
Población entre 18 a 39 años;Población Sana;26/02/2022;;;;3;
Población entre 18 a 39 años;Población Sana;28/02/2022;;3;;25;1
Población entre 18 a 39 años;Población Sana;01/03/2022;;3;;31;
Población entre 18 a 39 años;Población Sana;02/03/2022;;;;13;1
Población entre 18 a 39 años;Población Sana;03/03/2022;;;;9;
Población entre 18 a 39 años;Población Sana;04/03/2022;;;;13;1
Población entre 18 a 39 años;Población Sana;05/03/2022;;;;2;
Población entre 18 a 39 años;Población Sana;07/03/2022;;;;11;1
Población entre 18 a 39 años;Población Sana;08/03/2022;;;;6;
Población entre 18 a 39 años;Población Sana;09/03/2022;1;1;;8;3
Población entre 18 a 39 años;Población Sana;10/03/2022;;;;10;2
Población entre 18 a 39 años;Población Sana;11/03/2022;;1;;10;
Población entre 18 a 39 años;Población Sana;12/03/2022;;;;2;
Población entre 18 a 39 años;Población Sana;14/03/2022;;;;5;1
Población entre 18 a 39 años;Población Sana;15/03/2022;;;;3;
Población entre 18 a 39 años;Población Sana;16/03/2022;;3;;8;2
Población entre 18 a 39 años;Población Sana;17/03/2022;;;;4;
Población entre 18 a 39 años;Población Sana;18/03/2022;;1;;10;1
Población entre 18 a 39 años;Población Sana;19/03/2022;;;;2;1
Población entre 18 a 39 años;Población Sana;21/03/2022;;1;;9;
Población entre 18 a 39 años;Población Sana;22/03/2022;;;;12;
Población entre 18 a 39 años;Población Sana;23/03/2022;;;;7;
Población entre 18 a 39 años;Población Sana;24/03/2022;;2;;11;1
Población entre 18 a 39 años;Población Sana;25/03/2022;;1;;14;
Población entre 18 a 39 años;Población Sana;26/03/2022;;;;2;
Población entre 18 a 39 años;Población Sana;28/03/2022;;;;12;
Población entre 18 a 39 años;Población Sana;29/03/2022;1;;;5;1
Población entre 18 a 39 años;Población Sana;30/03/2022;;1;;4;
Población entre 18 a 39 años;Población Sana;31/03/2022;;;;5;1
Población entre 18 a 39 años;Población Sana;01/04/2022;;;;9;3
Población entre 18 a 39 años;Población Sana;02/04/2022;;;;1;1
Población entre 18 a 39 años;Población Sana;04/04/2022;;;;6;
Población entre 18 a 39 años;Población Sana;05/04/2022;;;;4;1
Población entre 18 a 39 años;Población Sana;06/04/2022;;;;3;1
Población entre 18 a 39 años;Población Sana;07/04/2022;;;;4;
Población entre 18 a 39 años;Población Sana;08/04/2022;;;;9;2
Población entre 18 a 39 años;Población Sana;09/04/2022;;;;6;2
Población entre 18 a 39 años;Población Sana;11/04/2022;;1;;7;3
Población entre 18 a 39 años;Población Sana;12/04/2022;;;;9;1
Población entre 18 a 39 años;Población Sana;13/04/2022;;;;8;3
Población entre 18 a 39 años;Población Sana;14/04/2022;;;;10;5
Población entre 18 a 39 años;Población Sana;16/04/2022;;;;1;
Población entre 18 a 39 años;Población Sana;18/04/2022;;;;11;16
Población entre 18 a 39 años;Población Sana;19/04/2022;;;;7;15
Población entre 18 a 39 años;Población Sana;20/04/2022;;;;3;23
Población entre 18 a 39 años;Población Sana;21/04/2022;;;;4;21
Población entre 18 a 39 años;Población Sana;22/04/2022;;;;5;25
