REGION_CORTO;COMUNA;NOMBRE_ESTAB;Laboratorio;FECHA_INMUNIZACION;SUM_of_1aDOSIS;SUM_of_2aDOSIS;SUM_of_ÚnicaDOSIS
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;22/03/2021;6;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;23/03/2021;3;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;24/03/2021;4;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;25/03/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;30/03/2021;1;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;31/03/2021;2;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;06/04/2021;;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;08/04/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;09/04/2021;2;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;10/04/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;12/04/2021;;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;14/04/2021;;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;15/04/2021;;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;16/04/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;18/04/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;19/04/2021;;5;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;20/04/2021;;3;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;21/04/2021;2;2;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;22/04/2021;1;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;23/04/2021;;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;26/04/2021;;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;27/04/2021;1;2;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;28/04/2021;1;2;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;29/04/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;05/05/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;06/05/2021;1;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;07/05/2021;;2;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;17/05/2021;;2;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;19/05/2021;;2;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;24/05/2021;;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;25/05/2021;2;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;26/05/2021;1;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;27/05/2021;;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;28/05/2021;;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;01/06/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;02/06/2021;3;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;03/06/2021;;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;04/06/2021;3;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;05/06/2021;2;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;09/06/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;10/06/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;22/06/2021;9;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;23/06/2021;2;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;24/06/2021;9;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;25/06/2021;4;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;26/06/2021;2;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;27/06/2021;5;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;28/06/2021;8;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;29/06/2021;17;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;30/06/2021;12;3;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;01/07/2021;99;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;02/07/2021;74;3;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;03/07/2021;15;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;04/07/2021;25;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;05/07/2021;47;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;06/07/2021;34;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;07/07/2021;46;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;08/07/2021;42;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar La Bandera;Pfizer;09/07/2021;31;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;10/03/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;18/03/2021;2;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;19/03/2021;6;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;22/03/2021;4;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;23/03/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;24/03/2021;3;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;25/03/2021;2;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;26/03/2021;2;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;29/03/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;31/03/2021;4;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;05/04/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;06/04/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;07/04/2021;2;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;08/04/2021;3;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;09/04/2021;8;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;10/04/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;11/04/2021;3;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;12/04/2021;6;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;13/04/2021;3;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;14/04/2021;2;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;15/04/2021;2;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;16/04/2021;;7;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;19/04/2021;;3;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;20/04/2021;;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;22/04/2021;;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;23/04/2021;;2;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;26/04/2021;;2;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;27/04/2021;;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;28/04/2021;;3;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;29/04/2021;;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;30/04/2021;;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;01/05/2021;;2;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;04/05/2021;;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;05/05/2021;;2;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;06/05/2021;;4;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;07/05/2021;;4;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;08/05/2021;;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;10/05/2021;;7;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;11/05/2021;;5;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;12/05/2021;;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;13/05/2021;;3;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;14/05/2021;1;2;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;17/05/2021;;2;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;21/05/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;27/05/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;30/05/2021;2;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;31/05/2021;2;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;01/06/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;02/06/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;03/06/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;04/06/2021;2;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;05/06/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;06/06/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;11/06/2021;;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;16/06/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;17/06/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;18/06/2021;;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;20/06/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;22/06/2021;21;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;23/06/2021;19;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;24/06/2021;13;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;25/06/2021;19;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;26/06/2021;9;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;27/06/2021;6;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;28/06/2021;3;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;29/06/2021;20;2;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;30/06/2021;18;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;01/07/2021;75;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;02/07/2021;40;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;03/07/2021;25;3;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;04/07/2021;10;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;05/07/2021;19;1;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;06/07/2021;5;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;07/07/2021;85;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;08/07/2021;54;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Pfizer;09/07/2021;50;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Sinovac;07/06/2021;1;;
Metropolitana  Santiago;San Ramón;Centro de Salud Familiar Poetisa Gabriela Mistral;Sinovac;06/07/2021;1;1;
Metropolitana  Santiago;Santiago;Centro Médico y Dental Fundación Asistencial Trabajadores Del Banco del Estado de Chile;Pfizer;01/07/2021;1;;
Metropolitana  Santiago;Santiago;Centro Médico y Dental Fundación Asistencial Trabajadores Del Banco del Estado de Chile;Pfizer;02/07/2021;5;;
Metropolitana  Santiago;Santiago;Centro Médico y Dental Fundación Asistencial Trabajadores Del Banco del Estado de Chile;Pfizer;08/07/2021;16;;
Metropolitana  Santiago;Santiago;Centro Médico y Dental Fundación Asistencial Trabajadores Del Banco del Estado de Chile;Pfizer;09/07/2021;6;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;31/03/2021;1;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;06/04/2021;3;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;07/04/2021;4;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;10/04/2021;1;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;12/04/2021;2;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;13/04/2021;1;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;14/04/2021;1;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;15/04/2021;1;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;16/04/2021;3;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;17/04/2021;5;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;19/04/2021;2;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;28/04/2021;;1;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;29/04/2021;1;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;03/05/2021;;1;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;04/05/2021;;2;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;05/05/2021;;3;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;07/05/2021;;1;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;10/05/2021;;1;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;11/05/2021;;2;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;12/05/2021;;2;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;13/05/2021;;1;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;14/05/2021;;5;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;17/05/2021;;4;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;20/05/2021;;1;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;25/05/2021;1;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;29/05/2021;1;1;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;03/06/2021;2;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;22/06/2021;9;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;23/06/2021;9;1;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;24/06/2021;18;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;25/06/2021;14;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;26/06/2021;7;1;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;29/06/2021;12;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;30/06/2021;8;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;01/07/2021;209;1;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;02/07/2021;126;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;03/07/2021;112;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;05/07/2021;19;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;06/07/2021;16;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;07/07/2021;130;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;08/07/2021;179;1;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Arauco;Pfizer;09/07/2021;172;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Ignacio Domeyko;Pfizer;27/02/2021;1;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Ignacio Domeyko;Pfizer;17/03/2021;2;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Ignacio Domeyko;Pfizer;20/03/2021;3;1;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Ignacio Domeyko;Pfizer;23/03/2021;3;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Ignacio Domeyko;Pfizer;24/03/2021;2;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Ignacio Domeyko;Pfizer;25/03/2021;5;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Ignacio Domeyko;Pfizer;30/03/2021;2;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Ignacio Domeyko;Pfizer;31/03/2021;2;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Ignacio Domeyko;Pfizer;01/04/2021;2;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Ignacio Domeyko;Pfizer;07/04/2021;1;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Ignacio Domeyko;Pfizer;12/04/2021;1;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Ignacio Domeyko;Pfizer;13/04/2021;2;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Ignacio Domeyko;Pfizer;14/04/2021;4;1;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Ignacio Domeyko;Pfizer;15/04/2021;1;;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Ignacio Domeyko;Pfizer;16/04/2021;;1;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Ignacio Domeyko;Pfizer;20/04/2021;;1;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Ignacio Domeyko;Pfizer;21/04/2021;;2;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Ignacio Domeyko;Pfizer;22/04/2021;;5;
Metropolitana  Santiago;Santiago;Centro de Salud Familiar Ignacio Domeyko;Pfizer;23/04/2021;;2;
