SUB_CRITERIO;CRITERIO;FECHA_INMUNIZACION;1aDOSIS1;2aDOSIS1;ÚnicaDOSIS;Refuerzo_DOSIS;4aDOSIS
Personas mayores de 60 años;Población vulnerable;23/02/2022;157;242;;1612;51942
Personas mayores de 60 años;Población vulnerable;24/02/2022;169;218;;1464;42443
Personas mayores de 60 años;Población vulnerable;25/02/2022;120;213;;1268;32912
Personas mayores de 60 años;Población vulnerable;26/02/2022;12;17;;92;2367
Personas mayores de 60 años;Población vulnerable;27/02/2022;1;2;;11;157
Personas mayores de 60 años;Población vulnerable;28/02/2022;157;264;;1512;74403
Personas mayores de 60 años;Población vulnerable;01/03/2022;143;189;;1310;64528
Personas mayores de 60 años;Población vulnerable;02/03/2022;124;195;;1188;59753
Personas mayores de 60 años;Población vulnerable;03/03/2022;115;214;;1193;52676
Personas mayores de 60 años;Población vulnerable;04/03/2022;117;185;;1078;43600
Personas mayores de 60 años;Población vulnerable;05/03/2022;14;17;;81;3523
Personas mayores de 60 años;Población vulnerable;06/03/2022;1;1;;7;162
Personas mayores de 60 años;Población vulnerable;07/03/2022;124;205;;1169;53117
Personas mayores de 60 años;Población vulnerable;08/03/2022;102;220;;1147;46430
Personas mayores de 60 años;Población vulnerable;09/03/2022;119;210;;1143;39236
Personas mayores de 60 años;Población vulnerable;10/03/2022;122;206;;1074;35275
Personas mayores de 60 años;Población vulnerable;11/03/2022;95;155;;880;26466
Personas mayores de 60 años;Población vulnerable;12/03/2022;13;21;;85;2819
Personas mayores de 60 años;Población vulnerable;13/03/2022;;2;;3;157
Personas mayores de 60 años;Población vulnerable;14/03/2022;122;206;;1063;30703
Personas mayores de 60 años;Población vulnerable;15/03/2022;121;188;1;1018;28560
Personas mayores de 60 años;Población vulnerable;16/03/2022;102;181;;974;23846
Personas mayores de 60 años;Población vulnerable;17/03/2022;125;160;;950;22125
Personas mayores de 60 años;Población vulnerable;18/03/2022;110;151;;874;21537
Personas mayores de 60 años;Población vulnerable;19/03/2022;8;17;;124;2148
Personas mayores de 60 años;Población vulnerable;20/03/2022;3;2;;4;110
Personas mayores de 60 años;Población vulnerable;21/03/2022;101;166;;997;23819
Personas mayores de 60 años;Población vulnerable;22/03/2022;93;203;;943;21784
Personas mayores de 60 años;Población vulnerable;23/03/2022;114;157;;840;18403
Personas mayores de 60 años;Población vulnerable;24/03/2022;97;137;;850;16157
Personas mayores de 60 años;Población vulnerable;25/03/2022;89;142;;741;14448
Personas mayores de 60 años;Población vulnerable;26/03/2022;12;16;;102;1812
Personas mayores de 60 años;Población vulnerable;27/03/2022;;;;5;127
Personas mayores de 60 años;Población vulnerable;28/03/2022;108;178;;936;16778
Personas mayores de 60 años;Población vulnerable;29/03/2022;87;148;;790;14925
Personas mayores de 60 años;Población vulnerable;30/03/2022;96;140;;796;13638
Personas mayores de 60 años;Población vulnerable;31/03/2022;65;121;;724;11509
Personas mayores de 60 años;Población vulnerable;01/04/2022;85;112;;667;10177
Personas mayores de 60 años;Población vulnerable;02/04/2022;9;9;;74;1207
Personas mayores de 60 años;Población vulnerable;03/04/2022;1;;;4;63
Personas mayores de 60 años;Población vulnerable;04/04/2022;75;143;1;831;14632
Personas mayores de 60 años;Población vulnerable;05/04/2022;80;110;;787;13647
Personas mayores de 60 años;Población vulnerable;06/04/2022;93;109;;793;13117
Personas mayores de 60 años;Población vulnerable;07/04/2022;74;91;;706;11578
Personas mayores de 60 años;Población vulnerable;08/04/2022;65;80;;664;9726
Personas mayores de 60 años;Población vulnerable;09/04/2022;8;7;;81;1263
Personas mayores de 60 años;Población vulnerable;10/04/2022;;;;4;33
Personas mayores de 60 años;Población vulnerable;11/04/2022;74;122;;729;11872
Personas mayores de 60 años;Población vulnerable;12/04/2022;66;121;;705;10807
Personas mayores de 60 años;Población vulnerable;13/04/2022;56;115;;675;10657
Personas mayores de 60 años;Población vulnerable;14/04/2022;51;79;;615;9633
Personas mayores de 60 años;Población vulnerable;15/04/2022;3;;;7;76
Personas mayores de 60 años;Población vulnerable;16/04/2022;;;;3;47
Personas mayores de 60 años;Población vulnerable;17/04/2022;;;;1;41
Personas mayores de 60 años;Población vulnerable;18/04/2022;55;129;;608;12627
Personas mayores de 60 años;Población vulnerable;19/04/2022;63;100;;594;13536
Personas mayores de 60 años;Población vulnerable;20/04/2022;61;96;;642;14070
Personas mayores de 60 años;Población vulnerable;21/04/2022;40;86;;513;12504
Personas mayores de 60 años;Población vulnerable;22/04/2022;44;97;;490;11245
Personas mayores de 60 años;Población vulnerable;23/04/2022;6;7;;67;1516
Personas mayores de 60 años;Población vulnerable;24/04/2022;;;;;63
Personas mayores de 60 años;Población vulnerable;25/04/2022;58;97;;615;13910
Personas mayores de 60 años;Población vulnerable;26/04/2022;47;100;;541;12059
Personas mayores de 60 años;Población vulnerable;27/04/2022;25;85;1;474;11117
Personas mayores de 60 años;Población vulnerable;28/04/2022;47;92;;547;12988
Personas mayores de 60 años;Población vulnerable;29/04/2022;43;79;;596;14844
Personas mayores de 60 años;Población vulnerable;30/04/2022;6;9;;84;2052
Personas mayores de 60 años;Población vulnerable;01/05/2022;;;;;6
Personas mayores de 60 años;Población vulnerable;02/05/2022;57;89;;850;17857
Personas mayores de 60 años;Población vulnerable;03/05/2022;54;81;;842;16876
Personas mayores de 60 años;Población vulnerable;04/05/2022;58;85;;746;15423
Personas mayores de 60 años;Población vulnerable;05/05/2022;52;91;;650;13096
Personas mayores de 60 años;Población vulnerable;06/05/2022;49;62;;517;10985
Personas mayores de 60 años;Población vulnerable;07/05/2022;5;9;;59;1573
Personas mayores de 60 años;Población vulnerable;08/05/2022;1;;;7;69
Personas mayores de 60 años;Población vulnerable;09/05/2022;59;81;;602;13156
Personas mayores de 60 años;Población vulnerable;10/05/2022;54;79;;655;15624
Personas mayores de 60 años;Población vulnerable;11/05/2022;53;87;;1054;26880
Personas mayores de 60 años;Población vulnerable;12/05/2022;60;58;;973;26023
Personas mayores de 60 años;Población vulnerable;13/05/2022;55;59;;953;22919
Personas mayores de 60 años;Población vulnerable;14/05/2022;11;16;;146;4468
Personas mayores de 60 años;Población vulnerable;15/05/2022;1;;;13;335
Personas mayores de 60 años;Población vulnerable;16/05/2022;81;81;;1195;27456
Personas mayores de 60 años;Población vulnerable;17/05/2022;79;74;;1107;24970
Personas mayores de 60 años;Población vulnerable;18/05/2022;66;76;;1075;22632
Personas mayores de 60 años;Población vulnerable;19/05/2022;63;60;;982;19228
Personas mayores de 60 años;Población vulnerable;20/05/2022;58;56;;821;17200
Personas mayores de 60 años;Población vulnerable;21/05/2022;5;3;;83;2081
Personas mayores de 60 años;Población vulnerable;22/05/2022;;;;9;269
Personas mayores de 60 años;Población vulnerable;23/05/2022;65;74;;1008;19956
Personas mayores de 60 años;Población vulnerable;24/05/2022;70;64;;970;19769
Personas mayores de 60 años;Población vulnerable;25/05/2022;75;72;;1030;18467
Personas mayores de 60 años;Población vulnerable;26/05/2022;56;72;;936;17279
Personas mayores de 60 años;Población vulnerable;27/05/2022;65;62;;824;15649
Personas mayores de 60 años;Población vulnerable;28/05/2022;22;13;;223;5270
Personas mayores de 60 años;Población vulnerable;29/05/2022;3;;;20;399
Personas mayores de 60 años;Población vulnerable;30/05/2022;75;81;;1226;23699
Personas mayores de 60 años;Población vulnerable;31/05/2022;74;88;;1231;24534
Personas mayores de 60 años;Población vulnerable;01/06/2022;62;66;;1051;17168
Personas mayores de 60 años;Población vulnerable;02/06/2022;62;80;;896;13389
Personas mayores de 60 años;Población vulnerable;03/06/2022;43;55;;603;9038
Personas mayores de 60 años;Población vulnerable;04/06/2022;10;15;;155;2507
Personas mayores de 60 años;Población vulnerable;05/06/2022;;2;;17;211
Personas mayores de 60 años;Población vulnerable;06/06/2022;65;95;;857;12049
Personas mayores de 60 años;Población vulnerable;07/06/2022;59;75;;793;10179
Personas mayores de 60 años;Población vulnerable;08/06/2022;56;70;;711;8915
Personas mayores de 60 años;Población vulnerable;09/06/2022;61;61;;680;7942
Personas mayores de 60 años;Población vulnerable;10/06/2022;47;64;;599;7260
Personas mayores de 60 años;Población vulnerable;11/06/2022;11;4;;112;1803
Personas mayores de 60 años;Población vulnerable;12/06/2022;1;;;10;131
Personas mayores de 60 años;Población vulnerable;13/06/2022;62;63;;539;7473
Personas mayores de 60 años;Población vulnerable;14/06/2022;33;56;;524;6524
Personas mayores de 60 años;Población vulnerable;15/06/2022;35;66;;550;6778
Personas mayores de 60 años;Población vulnerable;16/06/2022;45;64;;503;6033
Personas mayores de 60 años;Población vulnerable;17/06/2022;33;63;;435;5191
Personas mayores de 60 años;Población vulnerable;18/06/2022;13;12;;92;1142
Personas mayores de 60 años;Población vulnerable;19/06/2022;;;;3;53
Personas mayores de 60 años;Población vulnerable;20/06/2022;29;60;;416;5798
Personas mayores de 60 años;Población vulnerable;21/06/2022;2;;;11;201
Personas mayores de 60 años;Población vulnerable;22/06/2022;34;68;;439;5408
Personas mayores de 60 años;Población vulnerable;23/06/2022;39;47;;344;4034
Personas mayores de 60 años;Población vulnerable;24/06/2022;30;79;;340;4512
Personas mayores de 60 años;Población vulnerable;25/06/2022;7;11;;83;1068
Personas mayores de 60 años;Población vulnerable;26/06/2022;1;3;;3;96
Personas mayores de 60 años;Población vulnerable;27/06/2022;2;;;10;129
Personas mayores de 60 años;Población vulnerable;28/06/2022;28;108;;382;5300
Personas mayores de 60 años;Población vulnerable;29/06/2022;42;74;;467;5229
Personas mayores de 60 años;Población vulnerable;30/06/2022;45;77;;402;5179
Personas mayores de 60 años;Población vulnerable;01/07/2022;29;44;;250;3313
Personas mayores de 60 años;Población vulnerable;02/07/2022;7;11;;68;867
Personas mayores de 60 años;Población vulnerable;03/07/2022;1;1;;5;69
Personas mayores de 60 años;Población vulnerable;04/07/2022;22;68;;405;4861
Personas mayores de 60 años;Población vulnerable;05/07/2022;41;61;;385;4529
Personas mayores de 60 años;Población vulnerable;06/07/2022;39;45;;324;3802
Personas mayores de 60 años;Población vulnerable;07/07/2022;40;63;;359;4280
Personas mayores de 60 años;Población vulnerable;08/07/2022;27;47;;318;3572
Personas mayores de 60 años;Población vulnerable;09/07/2022;5;10;;36;645
Personas mayores de 60 años;Población vulnerable;10/07/2022;1;1;;7;55
Personas mayores de 60 años;Población vulnerable;11/07/2022;30;58;;310;3419
Personas mayores de 60 años;Población vulnerable;12/07/2022;40;54;;308;3535
Personas mayores de 60 años;Población vulnerable;13/07/2022;40;42;;311;3210
Personas mayores de 60 años;Población vulnerable;14/07/2022;28;39;;249;2575
Personas mayores de 60 años;Población vulnerable;15/07/2022;24;24;;221;2461
Personas mayores de 60 años;Población vulnerable;16/07/2022;6;2;;22;186
Personas mayores de 60 años;Población vulnerable;17/07/2022;;1;;4;57
Personas mayores de 60 años;Población vulnerable;18/07/2022;38;49;;297;3440
Personas mayores de 60 años;Población vulnerable;19/07/2022;52;27;;314;3371
Personas mayores de 60 años;Población vulnerable;20/07/2022;31;37;;344;3196
Personas mayores de 60 años;Población vulnerable;21/07/2022;27;39;;299;2994
Personas mayores de 60 años;Población vulnerable;22/07/2022;30;38;;257;2980
Personas mayores de 60 años;Población vulnerable;23/07/2022;10;5;;58;621
Personas mayores de 60 años;Población vulnerable;24/07/2022;;;;4;56
Personas mayores de 60 años;Población vulnerable;25/07/2022;32;36;;326;3021
Personas mayores de 60 años;Población vulnerable;26/07/2022;40;27;;301;2839
Personas mayores de 60 años;Población vulnerable;27/07/2022;32;49;;300;2812
Personas mayores de 60 años;Población vulnerable;28/07/2022;29;49;;335;2901
Personas mayores de 60 años;Población vulnerable;29/07/2022;37;41;;304;2552
Personas mayores de 60 años;Población vulnerable;30/07/2022;8;8;;51;491
Personas mayores de 60 años;Población vulnerable;31/07/2022;;;;8;38
Personas mayores de 60 años;Población vulnerable;01/08/2022;38;45;;276;2499
Personas mayores de 60 años;Población vulnerable;02/08/2022;28;39;;260;2501
Personas mayores de 60 años;Población vulnerable;03/08/2022;29;32;;259;2457
Personas mayores de 60 años;Población vulnerable;04/08/2022;36;43;;250;2143
Personas mayores de 60 años;Población vulnerable;05/08/2022;26;32;;201;2091
Personas mayores de 60 años;Población vulnerable;06/08/2022;2;3;;28;304
Personas mayores de 60 años;Población vulnerable;07/08/2022;;1;;3;24
Personas mayores de 60 años;Población vulnerable;08/08/2022;40;34;;244;2237
Personas mayores de 60 años;Población vulnerable;09/08/2022;38;42;;224;2178
Personas mayores de 60 años;Población vulnerable;10/08/2022;38;49;;238;2189
Personas mayores de 60 años;Población vulnerable;11/08/2022;33;26;;271;1979
Personas mayores de 60 años;Población vulnerable;12/08/2022;29;27;;195;1761
Personas mayores de 60 años;Población vulnerable;13/08/2022;3;10;;39;337
Personas mayores de 60 años;Población vulnerable;14/08/2022;;;;;34
Personas mayores de 60 años;Población vulnerable;15/08/2022;;1;;5;52
Personas mayores de 60 años;Población vulnerable;16/08/2022;31;45;;225;1700
Personas mayores de 60 años;Población vulnerable;17/08/2022;38;33;;260;2037
Personas mayores de 60 años;Población vulnerable;18/08/2022;17;27;;280;2257
Personas mayores de 60 años;Población vulnerable;19/08/2022;25;38;;226;2099
Personas mayores de 60 años;Población vulnerable;20/08/2022;6;7;;48;401
Personas mayores de 60 años;Población vulnerable;21/08/2022;1;;;1;23
Personas mayores de 60 años;Población vulnerable;22/08/2022;25;36;;271;2134
Personas mayores de 60 años;Población vulnerable;23/08/2022;30;34;;231;1945
Personas mayores de 60 años;Población vulnerable;24/08/2022;31;46;;223;1943
Personas mayores de 60 años;Población vulnerable;25/08/2022;27;26;;210;1841
Personas mayores de 60 años;Población vulnerable;26/08/2022;20;41;;180;1591
Personas mayores de 60 años;Población vulnerable;27/08/2022;7;7;;23;327
Personas mayores de 60 años;Población vulnerable;28/08/2022;1;;;2;31
Personas mayores de 60 años;Población vulnerable;29/08/2022;26;34;;225;1846
Personas mayores de 60 años;Población vulnerable;30/08/2022;25;42;;207;1704
Personas mayores de 60 años;Población vulnerable;31/08/2022;29;26;;174;1564
Personas mayores de 60 años;Población vulnerable;01/09/2022;25;32;;209;1447
Personas mayores de 60 años;Población vulnerable;02/09/2022;21;31;;170;1400
Personas mayores de 60 años;Población vulnerable;03/09/2022;5;4;;17;221
Personas mayores de 60 años;Población vulnerable;04/09/2022;;1;;3;36
Personas mayores de 60 años;Población vulnerable;05/09/2022;19;34;;183;1287
Personas mayores de 60 años;Población vulnerable;06/09/2022;26;42;;174;1194
