REGION_CORTO;SEXO;EDAD_ANOS;Laboratorio;FECHA_INMUNIZACION;SUM_of_1aDOSIS;SUM_of_2aDOSIS;SUM_of_ÚnicaDOSIS
Metropolitana  Santiago;Hombre;16;Pfizer;26/04/2021;4;54;
Metropolitana  Santiago;Hombre;16;Pfizer;27/04/2021;10;85;
Metropolitana  Santiago;Hombre;16;Pfizer;28/04/2021;8;84;
Metropolitana  Santiago;Hombre;16;Pfizer;29/04/2021;8;50;
Metropolitana  Santiago;Hombre;16;Pfizer;30/04/2021;13;24;
Metropolitana  Santiago;Hombre;16;Pfizer;01/05/2021;1;;
Metropolitana  Santiago;Hombre;16;Pfizer;03/05/2021;15;28;
Metropolitana  Santiago;Hombre;16;Pfizer;04/05/2021;12;45;
Metropolitana  Santiago;Hombre;16;Pfizer;05/05/2021;4;38;
Metropolitana  Santiago;Hombre;16;Pfizer;06/05/2021;5;50;
Metropolitana  Santiago;Hombre;16;Pfizer;07/05/2021;12;54;
Metropolitana  Santiago;Hombre;16;Pfizer;08/05/2021;4;11;
Metropolitana  Santiago;Hombre;16;Pfizer;10/05/2021;2;36;
Metropolitana  Santiago;Hombre;16;Pfizer;11/05/2021;11;87;
Metropolitana  Santiago;Hombre;16;Pfizer;12/05/2021;5;58;
Metropolitana  Santiago;Hombre;16;Pfizer;13/05/2021;11;52;
Metropolitana  Santiago;Hombre;16;Pfizer;14/05/2021;14;48;
Metropolitana  Santiago;Hombre;16;Pfizer;17/05/2021;2;22;
Metropolitana  Santiago;Hombre;16;Pfizer;18/05/2021;4;18;
Metropolitana  Santiago;Hombre;16;Pfizer;19/05/2021;22;20;
Metropolitana  Santiago;Hombre;16;Pfizer;20/05/2021;15;12;
Metropolitana  Santiago;Hombre;16;Pfizer;21/05/2021;60;1;
Metropolitana  Santiago;Hombre;16;Pfizer;22/05/2021;23;2;
Metropolitana  Santiago;Hombre;16;Pfizer;24/05/2021;7;9;
Metropolitana  Santiago;Hombre;16;Pfizer;25/05/2021;42;19;
Metropolitana  Santiago;Hombre;16;Pfizer;26/05/2021;30;13;
Metropolitana  Santiago;Hombre;16;Pfizer;27/05/2021;47;14;
Metropolitana  Santiago;Hombre;16;Pfizer;28/05/2021;25;13;
Metropolitana  Santiago;Hombre;16;Pfizer;29/05/2021;10;4;
Metropolitana  Santiago;Hombre;16;Pfizer;30/05/2021;4;2;
Metropolitana  Santiago;Hombre;16;Pfizer;31/05/2021;29;15;
Metropolitana  Santiago;Hombre;16;Pfizer;01/06/2021;50;20;
Metropolitana  Santiago;Hombre;16;Pfizer;02/06/2021;36;4;
Metropolitana  Santiago;Hombre;16;Pfizer;03/06/2021;22;6;
Metropolitana  Santiago;Hombre;16;Pfizer;04/06/2021;17;15;
Metropolitana  Santiago;Hombre;16;Pfizer;05/06/2021;8;2;
Metropolitana  Santiago;Hombre;16;Pfizer;06/06/2021;1;;
Metropolitana  Santiago;Hombre;16;Pfizer;07/06/2021;24;7;
Metropolitana  Santiago;Hombre;16;Pfizer;08/06/2021;31;6;
Metropolitana  Santiago;Hombre;16;Pfizer;09/06/2021;37;6;
Metropolitana  Santiago;Hombre;16;Pfizer;10/06/2021;17;14;
Metropolitana  Santiago;Hombre;16;Pfizer;11/06/2021;15;14;
Metropolitana  Santiago;Hombre;16;Pfizer;12/06/2021;5;;
Metropolitana  Santiago;Hombre;16;Pfizer;14/06/2021;13;3;
Metropolitana  Santiago;Hombre;16;Pfizer;15/06/2021;7;4;
Metropolitana  Santiago;Hombre;16;Pfizer;16/06/2021;10;19;
Metropolitana  Santiago;Hombre;16;Pfizer;17/06/2021;7;20;
Metropolitana  Santiago;Hombre;16;Pfizer;18/06/2021;4;52;
Metropolitana  Santiago;Hombre;16;Pfizer;19/06/2021;2;17;
Metropolitana  Santiago;Hombre;16;Pfizer;20/06/2021;;1;
Metropolitana  Santiago;Hombre;16;Pfizer;21/06/2021;37;1;
Metropolitana  Santiago;Hombre;16;Pfizer;22/06/2021;198;34;
Metropolitana  Santiago;Hombre;16;Pfizer;23/06/2021;189;36;
Metropolitana  Santiago;Hombre;16;Pfizer;24/06/2021;244;43;
Metropolitana  Santiago;Hombre;16;Pfizer;25/06/2021;215;21;
Metropolitana  Santiago;Hombre;16;Pfizer;26/06/2021;82;11;
Metropolitana  Santiago;Hombre;16;Pfizer;27/06/2021;5;2;
Metropolitana  Santiago;Hombre;16;Pfizer;28/06/2021;3;;
Metropolitana  Santiago;Hombre;16;Pfizer;29/06/2021;190;60;
Metropolitana  Santiago;Hombre;16;Pfizer;30/06/2021;205;40;
Metropolitana  Santiago;Hombre;16;Pfizer;01/07/2021;365;29;
Metropolitana  Santiago;Hombre;16;Pfizer;02/07/2021;299;27;
Metropolitana  Santiago;Hombre;16;Pfizer;03/07/2021;89;12;
Metropolitana  Santiago;Hombre;16;Pfizer;04/07/2021;8;1;
Metropolitana  Santiago;Hombre;16;Pfizer;05/07/2021;535;32;
Metropolitana  Santiago;Hombre;16;Pfizer;06/07/2021;544;28;
Metropolitana  Santiago;Hombre;16;Pfizer;07/07/2021;8794;40;
Metropolitana  Santiago;Hombre;16;Pfizer;08/07/2021;6406;15;
Metropolitana  Santiago;Hombre;16;Pfizer;09/07/2021;4268;15;
Metropolitana  Santiago;Hombre;17;Pfizer;25/02/2021;1;;
Metropolitana  Santiago;Hombre;17;Pfizer;26/02/2021;4;;
Metropolitana  Santiago;Hombre;17;Pfizer;27/02/2021;22;;
Metropolitana  Santiago;Hombre;17;Pfizer;01/03/2021;5;;
Metropolitana  Santiago;Hombre;17;Pfizer;02/03/2021;9;;
Metropolitana  Santiago;Hombre;17;Pfizer;03/03/2021;7;;
Metropolitana  Santiago;Hombre;17;Pfizer;04/03/2021;2;;
Metropolitana  Santiago;Hombre;17;Pfizer;05/03/2021;3;;
Metropolitana  Santiago;Hombre;17;Pfizer;08/03/2021;7;;
Metropolitana  Santiago;Hombre;17;Pfizer;09/03/2021;13;;
Metropolitana  Santiago;Hombre;17;Pfizer;10/03/2021;9;;
Metropolitana  Santiago;Hombre;17;Pfizer;11/03/2021;5;;
Metropolitana  Santiago;Hombre;17;Pfizer;12/03/2021;13;;
Metropolitana  Santiago;Hombre;17;Pfizer;15/03/2021;7;;
Metropolitana  Santiago;Hombre;17;Pfizer;16/03/2021;21;;
Metropolitana  Santiago;Hombre;17;Pfizer;17/03/2021;28;;
Metropolitana  Santiago;Hombre;17;Pfizer;18/03/2021;60;1;
Metropolitana  Santiago;Hombre;17;Pfizer;19/03/2021;642;4;
Metropolitana  Santiago;Hombre;17;Pfizer;20/03/2021;7;22;
Metropolitana  Santiago;Hombre;17;Pfizer;21/03/2021;5;;
Metropolitana  Santiago;Hombre;17;Pfizer;22/03/2021;190;3;
Metropolitana  Santiago;Hombre;17;Pfizer;23/03/2021;418;1;
Metropolitana  Santiago;Hombre;17;Pfizer;24/03/2021;160;;
Metropolitana  Santiago;Hombre;17;Pfizer;25/03/2021;108;1;
Metropolitana  Santiago;Hombre;17;Pfizer;26/03/2021;96;;
Metropolitana  Santiago;Hombre;17;Pfizer;27/03/2021;7;;
Metropolitana  Santiago;Hombre;17;Pfizer;29/03/2021;30;3;
Metropolitana  Santiago;Hombre;17;Pfizer;30/03/2021;90;8;
Metropolitana  Santiago;Hombre;17;Pfizer;31/03/2021;63;5;
Metropolitana  Santiago;Hombre;17;Pfizer;01/04/2021;54;3;
Metropolitana  Santiago;Hombre;17;Pfizer;05/04/2021;28;7;
Metropolitana  Santiago;Hombre;17;Pfizer;06/04/2021;70;12;
Metropolitana  Santiago;Hombre;17;Pfizer;07/04/2021;66;9;
Metropolitana  Santiago;Hombre;17;Pfizer;08/04/2021;52;15;
Metropolitana  Santiago;Hombre;17;Pfizer;09/04/2021;65;11;
Metropolitana  Santiago;Hombre;17;Pfizer;10/04/2021;16;;
Metropolitana  Santiago;Hombre;17;Pfizer;11/04/2021;2;;
Metropolitana  Santiago;Hombre;17;Pfizer;12/04/2021;50;16;
Metropolitana  Santiago;Hombre;17;Pfizer;13/04/2021;68;28;
Metropolitana  Santiago;Hombre;17;Pfizer;14/04/2021;50;40;
Metropolitana  Santiago;Hombre;17;Pfizer;15/04/2021;61;82;
Metropolitana  Santiago;Hombre;17;Pfizer;16/04/2021;49;481;
Metropolitana  Santiago;Hombre;17;Pfizer;17/04/2021;11;15;
Metropolitana  Santiago;Hombre;17;Pfizer;18/04/2021;1;2;
Metropolitana  Santiago;Hombre;17;Pfizer;19/04/2021;9;189;
Metropolitana  Santiago;Hombre;17;Pfizer;20/04/2021;14;405;
Metropolitana  Santiago;Hombre;17;Pfizer;21/04/2021;11;152;
Metropolitana  Santiago;Hombre;17;Pfizer;22/04/2021;14;118;
Metropolitana  Santiago;Hombre;17;Pfizer;23/04/2021;4;86;
Metropolitana  Santiago;Hombre;17;Pfizer;24/04/2021;1;10;
Metropolitana  Santiago;Hombre;17;Pfizer;26/04/2021;4;61;
Metropolitana  Santiago;Hombre;17;Pfizer;27/04/2021;4;101;
Metropolitana  Santiago;Hombre;17;Pfizer;28/04/2021;14;70;
Metropolitana  Santiago;Hombre;17;Pfizer;29/04/2021;5;54;
Metropolitana  Santiago;Hombre;17;Pfizer;30/04/2021;11;16;
Metropolitana  Santiago;Hombre;17;Pfizer;01/05/2021;;1;
Metropolitana  Santiago;Hombre;17;Pfizer;03/05/2021;8;28;
Metropolitana  Santiago;Hombre;17;Pfizer;04/05/2021;11;57;
Metropolitana  Santiago;Hombre;17;Pfizer;05/05/2021;12;70;
Metropolitana  Santiago;Hombre;17;Pfizer;06/05/2021;9;48;
Metropolitana  Santiago;Hombre;17;Pfizer;07/05/2021;25;42;
Metropolitana  Santiago;Hombre;17;Pfizer;08/05/2021;4;9;
Metropolitana  Santiago;Hombre;17;Pfizer;10/05/2021;5;42;
Metropolitana  Santiago;Hombre;17;Pfizer;11/05/2021;15;86;
Metropolitana  Santiago;Hombre;17;Pfizer;12/05/2021;10;64;
Metropolitana  Santiago;Hombre;17;Pfizer;13/05/2021;8;52;
Metropolitana  Santiago;Hombre;17;Pfizer;14/05/2021;17;50;
Metropolitana  Santiago;Hombre;17;Pfizer;17/05/2021;2;21;
Metropolitana  Santiago;Hombre;17;Pfizer;18/05/2021;8;22;
Metropolitana  Santiago;Hombre;17;Pfizer;19/05/2021;32;19;
Metropolitana  Santiago;Hombre;17;Pfizer;20/05/2021;27;19;
Metropolitana  Santiago;Hombre;17;Pfizer;21/05/2021;55;;
Metropolitana  Santiago;Hombre;17;Pfizer;22/05/2021;49;1;
Metropolitana  Santiago;Hombre;17;Pfizer;24/05/2021;11;3;
Metropolitana  Santiago;Hombre;17;Pfizer;25/05/2021;41;11;
Metropolitana  Santiago;Hombre;17;Pfizer;26/05/2021;29;15;
Metropolitana  Santiago;Hombre;17;Pfizer;27/05/2021;45;11;
Metropolitana  Santiago;Hombre;17;Pfizer;28/05/2021;21;16;
Metropolitana  Santiago;Hombre;17;Pfizer;29/05/2021;14;4;
Metropolitana  Santiago;Hombre;17;Pfizer;30/05/2021;1;;
Metropolitana  Santiago;Hombre;17;Pfizer;31/05/2021;27;10;
Metropolitana  Santiago;Hombre;17;Pfizer;01/06/2021;78;11;
Metropolitana  Santiago;Hombre;17;Pfizer;02/06/2021;52;11;
Metropolitana  Santiago;Hombre;17;Pfizer;03/06/2021;21;5;
Metropolitana  Santiago;Hombre;17;Pfizer;04/06/2021;19;33;
Metropolitana  Santiago;Hombre;17;Pfizer;05/06/2021;12;5;
Metropolitana  Santiago;Hombre;17;Pfizer;06/06/2021;1;;
Metropolitana  Santiago;Hombre;17;Pfizer;07/06/2021;24;7;
Metropolitana  Santiago;Hombre;17;Pfizer;08/06/2021;40;15;
Metropolitana  Santiago;Hombre;17;Pfizer;09/06/2021;40;9;
Metropolitana  Santiago;Hombre;17;Pfizer;10/06/2021;17;20;
Metropolitana  Santiago;Hombre;17;Pfizer;11/06/2021;11;10;
Metropolitana  Santiago;Hombre;17;Pfizer;12/06/2021;4;1;
Metropolitana  Santiago;Hombre;17;Pfizer;14/06/2021;15;9;
Metropolitana  Santiago;Hombre;17;Pfizer;15/06/2021;14;7;
Metropolitana  Santiago;Hombre;17;Pfizer;16/06/2021;13;28;
Metropolitana  Santiago;Hombre;17;Pfizer;17/06/2021;11;28;
Metropolitana  Santiago;Hombre;17;Pfizer;18/06/2021;8;52;
Metropolitana  Santiago;Hombre;17;Pfizer;19/06/2021;4;31;
Metropolitana  Santiago;Hombre;17;Pfizer;20/06/2021;;1;
Metropolitana  Santiago;Hombre;17;Pfizer;21/06/2021;27;6;
Metropolitana  Santiago;Hombre;17;Pfizer;22/06/2021;185;39;
Metropolitana  Santiago;Hombre;17;Pfizer;23/06/2021;197;37;
Metropolitana  Santiago;Hombre;17;Pfizer;24/06/2021;269;47;
Metropolitana  Santiago;Hombre;17;Pfizer;25/06/2021;250;28;
Metropolitana  Santiago;Hombre;17;Pfizer;26/06/2021;53;10;
Metropolitana  Santiago;Hombre;17;Pfizer;27/06/2021;3;1;
Metropolitana  Santiago;Hombre;17;Pfizer;28/06/2021;12;1;
Metropolitana  Santiago;Hombre;17;Pfizer;29/06/2021;258;74;
Metropolitana  Santiago;Hombre;17;Pfizer;30/06/2021;450;43;
Metropolitana  Santiago;Hombre;17;Pfizer;01/07/2021;11905;50;
Metropolitana  Santiago;Hombre;17;Pfizer;02/07/2021;7432;26;
Metropolitana  Santiago;Hombre;17;Pfizer;03/07/2021;1115;8;
Metropolitana  Santiago;Hombre;17;Pfizer;04/07/2021;116;2;
Metropolitana  Santiago;Hombre;17;Pfizer;05/07/2021;954;32;
Metropolitana  Santiago;Hombre;17;Pfizer;06/07/2021;574;33;
Metropolitana  Santiago;Hombre;17;Pfizer;07/07/2021;2029;32;
Metropolitana  Santiago;Hombre;17;Pfizer;08/07/2021;1565;21;
Metropolitana  Santiago;Hombre;17;Pfizer;09/07/2021;1322;16;
Metropolitana  Santiago;Intersex (Indeterminado);12;Pfizer;08/07/2021;1;;
Metropolitana  Santiago;Intersex (Indeterminado);13;Pfizer;09/07/2021;1;;
Metropolitana  Santiago;Intersex (Indeterminado);16;Pfizer;23/03/2021;1;;
Metropolitana  Santiago;Intersex (Indeterminado);16;Pfizer;20/04/2021;;1;
Metropolitana  Santiago;Intersex (Indeterminado);16;Pfizer;07/07/2021;3;;
Metropolitana  Santiago;Intersex (Indeterminado);16;Pfizer;08/07/2021;1;;
Metropolitana  Santiago;Intersex (Indeterminado);17;Pfizer;23/06/2021;1;;
Metropolitana  Santiago;Intersex (Indeterminado);17;Pfizer;01/07/2021;3;;
Metropolitana  Santiago;Intersex (Indeterminado);17;Pfizer;02/07/2021;3;;
Metropolitana  Santiago;Mujer;12;Pfizer;11/06/2021;4;;
Metropolitana  Santiago;Mujer;12;Pfizer;21/06/2021;22;;
Metropolitana  Santiago;Mujer;12;Pfizer;22/06/2021;193;;
Metropolitana  Santiago;Mujer;12;Pfizer;23/06/2021;215;;
Metropolitana  Santiago;Mujer;12;Pfizer;24/06/2021;271;;
Metropolitana  Santiago;Mujer;12;Pfizer;25/06/2021;247;;
Metropolitana  Santiago;Mujer;12;Pfizer;26/06/2021;77;;
Metropolitana  Santiago;Mujer;12;Pfizer;27/06/2021;9;;
Metropolitana  Santiago;Mujer;12;Pfizer;28/06/2021;3;;
Metropolitana  Santiago;Mujer;12;Pfizer;29/06/2021;202;;
Metropolitana  Santiago;Mujer;12;Pfizer;30/06/2021;264;;
Metropolitana  Santiago;Mujer;12;Pfizer;01/07/2021;233;;
Metropolitana  Santiago;Mujer;12;Pfizer;02/07/2021;230;4;
Metropolitana  Santiago;Mujer;12;Pfizer;03/07/2021;50;;
Metropolitana  Santiago;Mujer;12;Pfizer;04/07/2021;8;;
Metropolitana  Santiago;Mujer;12;Pfizer;05/07/2021;169;;
Metropolitana  Santiago;Mujer;12;Pfizer;06/07/2021;128;;
Metropolitana  Santiago;Mujer;12;Pfizer;07/07/2021;156;;
Metropolitana  Santiago;Mujer;12;Pfizer;08/07/2021;180;;
Metropolitana  Santiago;Mujer;12;Pfizer;09/07/2021;145;;
Metropolitana  Santiago;Mujer;12;Sinovac;29/06/2021;1;;
Metropolitana  Santiago;Mujer;12;Sinovac;30/06/2021;1;;
Metropolitana  Santiago;Mujer;13;Pfizer;11/06/2021;4;;
Metropolitana  Santiago;Mujer;13;Pfizer;21/06/2021;23;;
Metropolitana  Santiago;Mujer;13;Pfizer;22/06/2021;219;;
Metropolitana  Santiago;Mujer;13;Pfizer;23/06/2021;220;;
Metropolitana  Santiago;Mujer;13;Pfizer;24/06/2021;288;;
Metropolitana  Santiago;Mujer;13;Pfizer;25/06/2021;245;;
Metropolitana  Santiago;Mujer;13;Pfizer;26/06/2021;76;;
Metropolitana  Santiago;Mujer;13;Pfizer;27/06/2021;7;;
Metropolitana  Santiago;Mujer;13;Pfizer;28/06/2021;5;;
Metropolitana  Santiago;Mujer;13;Pfizer;29/06/2021;225;;
Metropolitana  Santiago;Mujer;13;Pfizer;30/06/2021;210;;
Metropolitana  Santiago;Mujer;13;Pfizer;01/07/2021;311;;
Metropolitana  Santiago;Mujer;13;Pfizer;02/07/2021;230;4;
Metropolitana  Santiago;Mujer;13;Pfizer;03/07/2021;70;;
Metropolitana  Santiago;Mujer;13;Pfizer;04/07/2021;7;;
Metropolitana  Santiago;Mujer;13;Pfizer;05/07/2021;171;;
Metropolitana  Santiago;Mujer;13;Pfizer;06/07/2021;141;;
Metropolitana  Santiago;Mujer;13;Pfizer;07/07/2021;149;;
Metropolitana  Santiago;Mujer;13;Pfizer;08/07/2021;182;;
Metropolitana  Santiago;Mujer;13;Pfizer;09/07/2021;156;;
Metropolitana  Santiago;Mujer;13;Sinovac;25/06/2021;1;;
Metropolitana  Santiago;Mujer;13;Sinovac;07/07/2021;1;;
Metropolitana  Santiago;Mujer;14;Pfizer;03/06/2021;1;;
Metropolitana  Santiago;Mujer;14;Pfizer;11/06/2021;2;;
Metropolitana  Santiago;Mujer;14;Pfizer;21/06/2021;27;;
Metropolitana  Santiago;Mujer;14;Pfizer;22/06/2021;240;;
Metropolitana  Santiago;Mujer;14;Pfizer;23/06/2021;230;;
Metropolitana  Santiago;Mujer;14;Pfizer;24/06/2021;311;;
Metropolitana  Santiago;Mujer;14;Pfizer;25/06/2021;306;;
Metropolitana  Santiago;Mujer;14;Pfizer;26/06/2021;79;;
Metropolitana  Santiago;Mujer;14;Pfizer;27/06/2021;9;;
Metropolitana  Santiago;Mujer;14;Pfizer;28/06/2021;2;;
Metropolitana  Santiago;Mujer;14;Pfizer;29/06/2021;233;1;
Metropolitana  Santiago;Mujer;14;Pfizer;30/06/2021;236;;
Metropolitana  Santiago;Mujer;14;Pfizer;01/07/2021;269;;
Metropolitana  Santiago;Mujer;14;Pfizer;02/07/2021;283;2;
Metropolitana  Santiago;Mujer;14;Pfizer;03/07/2021;72;;
Metropolitana  Santiago;Mujer;14;Pfizer;04/07/2021;5;;
Metropolitana  Santiago;Mujer;14;Pfizer;05/07/2021;198;;
Metropolitana  Santiago;Mujer;14;Pfizer;06/07/2021;144;1;
Metropolitana  Santiago;Mujer;14;Pfizer;07/07/2021;157;;
Metropolitana  Santiago;Mujer;14;Pfizer;08/07/2021;156;;
Metropolitana  Santiago;Mujer;14;Pfizer;09/07/2021;177;;
Metropolitana  Santiago;Mujer;14;Sinovac;22/06/2021;1;;
Metropolitana  Santiago;Mujer;14;Sinovac;24/06/2021;1;;
Metropolitana  Santiago;Mujer;15;Pfizer;19/03/2021;1;;
Metropolitana  Santiago;Mujer;15;Pfizer;16/04/2021;;1;
Metropolitana  Santiago;Mujer;15;Pfizer;01/06/2021;1;;
Metropolitana  Santiago;Mujer;15;Pfizer;07/06/2021;1;;
Metropolitana  Santiago;Mujer;15;Pfizer;11/06/2021;8;;
Metropolitana  Santiago;Mujer;15;Pfizer;15/06/2021;1;;
Metropolitana  Santiago;Mujer;15;Pfizer;20/06/2021;1;;
Metropolitana  Santiago;Mujer;15;Pfizer;21/06/2021;35;;
Metropolitana  Santiago;Mujer;15;Pfizer;22/06/2021;247;;
Metropolitana  Santiago;Mujer;15;Pfizer;23/06/2021;267;;
Metropolitana  Santiago;Mujer;15;Pfizer;24/06/2021;345;;
Metropolitana  Santiago;Mujer;15;Pfizer;25/06/2021;280;;
Metropolitana  Santiago;Mujer;15;Pfizer;26/06/2021;99;;
Metropolitana  Santiago;Mujer;15;Pfizer;27/06/2021;6;;
Metropolitana  Santiago;Mujer;15;Pfizer;28/06/2021;2;;
Metropolitana  Santiago;Mujer;15;Pfizer;29/06/2021;190;;
Metropolitana  Santiago;Mujer;15;Pfizer;30/06/2021;244;1;
Metropolitana  Santiago;Mujer;15;Pfizer;01/07/2021;262;1;
Metropolitana  Santiago;Mujer;15;Pfizer;02/07/2021;280;8;
Metropolitana  Santiago;Mujer;15;Pfizer;03/07/2021;61;;
Metropolitana  Santiago;Mujer;15;Pfizer;04/07/2021;14;;
Metropolitana  Santiago;Mujer;15;Pfizer;05/07/2021;238;;
Metropolitana  Santiago;Mujer;15;Pfizer;06/07/2021;217;;
Metropolitana  Santiago;Mujer;15;Pfizer;07/07/2021;232;;
Metropolitana  Santiago;Mujer;15;Pfizer;08/07/2021;199;;
Metropolitana  Santiago;Mujer;15;Pfizer;09/07/2021;204;;
Metropolitana  Santiago;Mujer;15;Sinovac;15/06/2021;1;;
Metropolitana  Santiago;Mujer;15;Sinovac;17/06/2021;1;;
Metropolitana  Santiago;Mujer;15;Sinovac;30/06/2021;1;;
Metropolitana  Santiago;Mujer;15;Sinovac;01/07/2021;1;;
Metropolitana  Santiago;Mujer;16;Pfizer;26/02/2021;5;;
Metropolitana  Santiago;Mujer;16;Pfizer;27/02/2021;1;;
Metropolitana  Santiago;Mujer;16;Pfizer;01/03/2021;6;;
Metropolitana  Santiago;Mujer;16;Pfizer;02/03/2021;12;;
Metropolitana  Santiago;Mujer;16;Pfizer;03/03/2021;6;;
Metropolitana  Santiago;Mujer;16;Pfizer;04/03/2021;4;;
Metropolitana  Santiago;Mujer;16;Pfizer;08/03/2021;2;;
Metropolitana  Santiago;Mujer;16;Pfizer;09/03/2021;10;;
Metropolitana  Santiago;Mujer;16;Pfizer;10/03/2021;9;;
Metropolitana  Santiago;Mujer;16;Pfizer;11/03/2021;8;;
Metropolitana  Santiago;Mujer;16;Pfizer;12/03/2021;10;;
Metropolitana  Santiago;Mujer;16;Pfizer;15/03/2021;5;;
Metropolitana  Santiago;Mujer;16;Pfizer;16/03/2021;16;;
Metropolitana  Santiago;Mujer;16;Pfizer;17/03/2021;41;;
Metropolitana  Santiago;Mujer;16;Pfizer;18/03/2021;48;;
Metropolitana  Santiago;Mujer;16;Pfizer;19/03/2021;550;4;
Metropolitana  Santiago;Mujer;16;Pfizer;20/03/2021;7;;
Metropolitana  Santiago;Mujer;16;Pfizer;21/03/2021;1;;
Metropolitana  Santiago;Mujer;16;Pfizer;22/03/2021;155;5;
Metropolitana  Santiago;Mujer;16;Pfizer;23/03/2021;325;2;
Metropolitana  Santiago;Mujer;16;Pfizer;24/03/2021;139;;
Metropolitana  Santiago;Mujer;16;Pfizer;25/03/2021;93;1;
Metropolitana  Santiago;Mujer;16;Pfizer;26/03/2021;82;;
Metropolitana  Santiago;Mujer;16;Pfizer;27/03/2021;10;;
Metropolitana  Santiago;Mujer;16;Pfizer;29/03/2021;27;2;
Metropolitana  Santiago;Mujer;16;Pfizer;30/03/2021;84;10;
Metropolitana  Santiago;Mujer;16;Pfizer;31/03/2021;59;6;
Metropolitana  Santiago;Mujer;16;Pfizer;01/04/2021;51;3;
Metropolitana  Santiago;Mujer;16;Pfizer;05/04/2021;21;2;
Metropolitana  Santiago;Mujer;16;Pfizer;06/04/2021;59;7;
Metropolitana  Santiago;Mujer;16;Pfizer;07/04/2021;45;11;
Metropolitana  Santiago;Mujer;16;Pfizer;08/04/2021;53;5;
Metropolitana  Santiago;Mujer;16;Pfizer;09/04/2021;59;12;
Metropolitana  Santiago;Mujer;16;Pfizer;10/04/2021;19;;
Metropolitana  Santiago;Mujer;16;Pfizer;11/04/2021;2;;
Metropolitana  Santiago;Mujer;16;Pfizer;12/04/2021;44;11;
Metropolitana  Santiago;Mujer;16;Pfizer;13/04/2021;40;26;
Metropolitana  Santiago;Mujer;16;Pfizer;14/04/2021;35;48;
Metropolitana  Santiago;Mujer;16;Pfizer;15/04/2021;50;79;
Metropolitana  Santiago;Mujer;16;Pfizer;16/04/2021;56;394;
Metropolitana  Santiago;Mujer;16;Pfizer;17/04/2021;6;18;
Metropolitana  Santiago;Mujer;16;Pfizer;18/04/2021;3;2;
Metropolitana  Santiago;Mujer;16;Pfizer;19/04/2021;13;157;
Metropolitana  Santiago;Mujer;16;Pfizer;20/04/2021;18;316;
Metropolitana  Santiago;Mujer;16;Pfizer;21/04/2021;5;120;
Metropolitana  Santiago;Mujer;16;Pfizer;22/04/2021;13;109;
Metropolitana  Santiago;Mujer;16;Pfizer;23/04/2021;7;74;
Metropolitana  Santiago;Mujer;16;Pfizer;24/04/2021;1;11;
Metropolitana  Santiago;Mujer;16;Pfizer;26/04/2021;2;42;
Metropolitana  Santiago;Mujer;16;Pfizer;27/04/2021;20;107;
Metropolitana  Santiago;Mujer;16;Pfizer;28/04/2021;7;69;
Metropolitana  Santiago;Mujer;16;Pfizer;29/04/2021;5;46;
Metropolitana  Santiago;Mujer;16;Pfizer;30/04/2021;14;14;
Metropolitana  Santiago;Mujer;16;Pfizer;01/05/2021;1;;
Metropolitana  Santiago;Mujer;16;Pfizer;03/05/2021;8;25;
Metropolitana  Santiago;Mujer;16;Pfizer;04/05/2021;9;50;
Metropolitana  Santiago;Mujer;16;Pfizer;05/05/2021;3;50;
Metropolitana  Santiago;Mujer;16;Pfizer;06/05/2021;4;51;
Metropolitana  Santiago;Mujer;16;Pfizer;07/05/2021;6;37;
Metropolitana  Santiago;Mujer;16;Pfizer;08/05/2021;;10;
Metropolitana  Santiago;Mujer;16;Pfizer;10/05/2021;5;40;
Metropolitana  Santiago;Mujer;16;Pfizer;11/05/2021;7;68;
Metropolitana  Santiago;Mujer;16;Pfizer;12/05/2021;9;35;
Metropolitana  Santiago;Mujer;16;Pfizer;13/05/2021;10;39;
Metropolitana  Santiago;Mujer;16;Pfizer;14/05/2021;19;48;
Metropolitana  Santiago;Mujer;16;Pfizer;17/05/2021;3;25;
Metropolitana  Santiago;Mujer;16;Pfizer;18/05/2021;8;26;
Metropolitana  Santiago;Mujer;16;Pfizer;19/05/2021;12;18;
Metropolitana  Santiago;Mujer;16;Pfizer;20/05/2021;27;15;
Metropolitana  Santiago;Mujer;16;Pfizer;21/05/2021;53;;
Metropolitana  Santiago;Mujer;16;Pfizer;22/05/2021;28;;
Metropolitana  Santiago;Mujer;16;Pfizer;24/05/2021;4;9;
Metropolitana  Santiago;Mujer;16;Pfizer;25/05/2021;41;25;
Metropolitana  Santiago;Mujer;16;Pfizer;26/05/2021;41;12;
Metropolitana  Santiago;Mujer;16;Pfizer;27/05/2021;40;12;
Metropolitana  Santiago;Mujer;16;Pfizer;28/05/2021;24;14;
Metropolitana  Santiago;Mujer;16;Pfizer;29/05/2021;9;5;
Metropolitana  Santiago;Mujer;16;Pfizer;31/05/2021;21;10;
Metropolitana  Santiago;Mujer;16;Pfizer;01/06/2021;63;12;
Metropolitana  Santiago;Mujer;16;Pfizer;02/06/2021;42;7;
Metropolitana  Santiago;Mujer;16;Pfizer;03/06/2021;17;8;
Metropolitana  Santiago;Mujer;16;Pfizer;04/06/2021;16;5;
Metropolitana  Santiago;Mujer;16;Pfizer;05/06/2021;5;2;
Metropolitana  Santiago;Mujer;16;Pfizer;07/06/2021;14;3;
